evidence_id,paper_id,file_id,source_kind,source_url,page_start,page_end,figure,panel,table_no,equation_no,quote_sha256,extraction_method,evidence_level,confidence,verification_status,created_at,notes
E-OBS-P0045-k_space-2-bbad69198d0fc1dd,P0045,F0045,local_pdf_text_observation,,2,2,,,,,bbad69198d0fc1dd51f0289214928a6fcee7b323a25cc2db8db968e789a60ae7,regex:k_space,E0,0.5,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0045-k_space-2-c680783966e983fc,P0045,F0045,local_pdf_text_observation,,2,2,,,,,c680783966e983fcf8c48f06f5780bbc27f2ee43389534cde8a8f231b6944c3b,regex:k_space,E0,0.5,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0045-k_space-2-c8c008b6184f9cd2,P0045,F0045,local_pdf_text_observation,,2,2,,,,,c8c008b6184f9cd2de65c15497043791d2a00ac0b6c30b16884ea4392d5efb66,regex:k_space,E0,0.5,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0045-k_space-2-721b740bff8c5b8b,P0045,F0045,local_pdf_text_observation,,2,2,,,,,721b740bff8c5b8b59c91ca8504972dc362fb214935cea883ca542e2e63d6f7d,regex:k_space,E0,0.5,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0045-polarization-2-8dc044fe06d2b0b8,P0045,F0045,local_pdf_text_observation,,2,2,,,,,8dc044fe06d2b0b879b9406df2e26a18a5489f193d0c17dca4ccfc1ee45ca9b6,regex:polarization,E0,0.46,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0045-polarization-2-bbad69198d0fc1dd,P0045,F0045,local_pdf_text_observation,,2,2,,,,,bbad69198d0fc1dd51f0289214928a6fcee7b323a25cc2db8db968e789a60ae7,regex:polarization,E0,0.46,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0045-polarization-2-5650b92fd3c81f00,P0045,F0045,local_pdf_text_observation,,2,2,,,,,5650b92fd3c81f00017f1b17344647b900cc5cd6b9e166eaa31ccfb9c977514c,regex:polarization,E0,0.46,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0045-polarization-2-f20c176dc2c6132f,P0045,F0045,local_pdf_text_observation,,2,2,,,,,f20c176dc2c6132f03888dc144e185e9f7a1d2aa9c099c875ed74f4aeaea515b,regex:polarization,E0,0.46,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0045-polarization-2-eab641e3f40910d5,P0045,F0045,local_pdf_text_observation,,2,2,,,,,eab641e3f40910d5f937c9027929a34f7e7a0ff111b556d9b8749b1a89dd009c,regex:polarization,E0,0.46,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0045-k_space-3-63fbeb4d9c600354,P0045,F0045,local_pdf_text_observation,,3,3,,,,,63fbeb4d9c6003540cc9da5229c0f5ec53f4a2f49eae8b4e98a4aa459ff74d86,regex:k_space,E0,0.5,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0045-q_factor-4-455109708751a9a9,P0045,F0045,local_pdf_text_observation,,4,4,,,,,455109708751a9a90b3e683dd9357f53e66516a4a0d92ac496f20bef420e724a,regex:q_factor,E0,0.62,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0045-q_factor-4-9d7ea893fcd0418a,P0045,F0045,local_pdf_text_observation,,4,4,,,,,9d7ea893fcd0418a36a313d76b1f88119cc7908429560ca9692d33bb35876311,regex:q_factor,E0,0.62,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0045-q_factor-4-c6cbd85ba53423a8,P0045,F0045,local_pdf_text_observation,,4,4,,,,,c6cbd85ba53423a836b4bc3d06cc8d440b1c42f6861a4e1b653c163ba8b5b4cd,regex:q_factor,E0,0.62,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0045-k_space-4-bcff411c96fcd513,P0045,F0045,local_pdf_text_observation,,4,4,,,,,bcff411c96fcd513ba1c5fed03be698929b63442d8899c7cfa9e43930a4d2a36,regex:k_space,E0,0.5,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0045-k_space-4-af128802c55955c2,P0045,F0045,local_pdf_text_observation,,4,4,,,,,af128802c55955c20c33ea2281aafc6cb1b572ac06bd9afa493921a409db053d,regex:k_space,E0,0.5,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0045-polarization-4-bcff411c96fcd513,P0045,F0045,local_pdf_text_observation,,4,4,,,,,bcff411c96fcd513ba1c5fed03be698929b63442d8899c7cfa9e43930a4d2a36,regex:polarization,E0,0.46,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0045-polarization-4-af128802c55955c2,P0045,F0045,local_pdf_text_observation,,4,4,,,,,af128802c55955c20c33ea2281aafc6cb1b572ac06bd9afa493921a409db053d,regex:polarization,E0,0.46,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0045-polarization-4-da7b02cd7a444866,P0045,F0045,local_pdf_text_observation,,4,4,,,,,da7b02cd7a444866721e15e9a4a4b0ee6e56740109523788adf099000a8c85d8,regex:polarization,E0,0.46,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0045-q_factor-5-727a53f68b6be395,P0045,F0045,local_pdf_text_observation,,5,5,,,,,727a53f68b6be3954811909c3b3329c49c4369c78c619746a320a9eb56a52285,regex:q_factor,E0,0.62,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0045-q_factor-5-41bfe3632323d4fa,P0045,F0045,local_pdf_text_observation,,5,5,,,,,41bfe3632323d4fa4f7bd45da8cb3183f0fd829bfc23756183300a3bfe927f4f,regex:q_factor,E0,0.62,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0045-q_factor-6-2c8a392da1f11a33,P0045,F0045,local_pdf_text_observation,,6,6,,,,,2c8a392da1f11a334c6e514d1bdbb6c96c364e866da427fade1a159fadbb5483,regex:q_factor,E0,0.62,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0046-material-1-2f677efc9b942f6e,P0046,F0046,local_pdf_text_observation,,1,1,,,,,2f677efc9b942f6e3385e0d546ec233e8ac95571fc02f8f1a81051c1294e9329,regex:material,E0,0.42,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0046-band_structure-2-1fe8db1625399d6d,P0046,F0046,local_pdf_text_observation,,2,2,,,,,1fe8db1625399d6df63c2fa4774646600cbf8b69bf5007df1311f8507bce712d,regex:band_structure,E0,0.48,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0046-material-3-7a325fbbb562766d,P0046,F0046,local_pdf_text_observation,,3,3,,,,,7a325fbbb562766df56498c702835ca91d6a7a9c1db5155e17083da683d0a9b3,regex:material,E0,0.42,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0046-band_structure-3-12ff834064dcf48e,P0046,F0046,local_pdf_text_observation,,3,3,,,,,12ff834064dcf48e61d51de381cd3c335e9740a44eb0ed03134d607155b59a81,regex:band_structure,E0,0.48,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0046-band_structure-3-df78ced4a317b743,P0046,F0046,local_pdf_text_observation,,3,3,,,,,df78ced4a317b74334d417f344cc777dfc08913127690f5e11c2af1964060afc,regex:band_structure,E0,0.48,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0046-band_structure-3-649fb64ea9d0f840,P0046,F0046,local_pdf_text_observation,,3,3,,,,,649fb64ea9d0f8400c7e232087f86035b14ab183a3177643251d348f97c53afa,regex:band_structure,E0,0.48,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0046-material-4-6044f48ae4423053,P0046,F0046,local_pdf_text_observation,,4,4,,,,,6044f48ae4423053294fdb18a0017170b7d1fbb464bf58be1db8ac7b77f20a64,regex:material,E0,0.42,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0046-polarization-4-b6b53f3a9334db11,P0046,F0046,local_pdf_text_observation,,4,4,,,,,b6b53f3a9334db113338be45ecd01fc43ce1812c0ace8e5c5a4a614a8c3ee315,regex:polarization,E0,0.46,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0046-polarization-4-dafdb1fc50034708,P0046,F0046,local_pdf_text_observation,,4,4,,,,,dafdb1fc500347087f340b3cfb3325ac77b30d48738e56aec0718d3ae5ad08b7,regex:polarization,E0,0.46,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0046-wavelength-6-d84a54228c78d88b,P0046,F0046,local_pdf_text_observation,,6,6,,,,,d84a54228c78d88bd98608271e211dd16be6b4c1c612cd5854beb93c690488ba,regex:wavelength,E0,0.6,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0046-material-7-05ae0c2cc047e951,P0046,F0046,local_pdf_text_observation,,7,7,,,,,05ae0c2cc047e951b7d3d1cdccb182cd98e57e9421ef90b068d1610ea45d8a4f,regex:material,E0,0.42,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0046-band_structure-8-bcb7f67bd2158f70,P0046,F0046,local_pdf_text_observation,,8,8,,,,,bcb7f67bd2158f702b168fcba471bd70be27374b0beb50f424fd8e55f53b5ffb,regex:band_structure,E0,0.48,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0047-k_space-1-3354930bed6aafab,P0047,F0047,local_pdf_text_observation,,1,1,,,,,3354930bed6aafab04366f681d6af7d6028b06b370e1308a0ab2161ca2b701ce,regex:k_space,E0,0.5,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0047-band_structure-1-a890365c86a28011,P0047,F0047,local_pdf_text_observation,,1,1,,,,,a890365c86a28011b4b096b12f68e90096895bb31333b967f36e711a0cd818b1,regex:band_structure,E0,0.48,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0047-polarization-1-1dc26248779f9756,P0047,F0047,local_pdf_text_observation,,1,1,,,,,1dc26248779f9756bd89f8a69c4e2d775faa7404fe5de6c467989a9038c9864e,regex:polarization,E0,0.46,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0047-band_structure-3-327459152fca4898,P0047,F0047,local_pdf_text_observation,,3,3,,,,,327459152fca4898f0ab54c111eb7cb40a420ec10825edc0b5db80e3055b02c2,regex:band_structure,E0,0.48,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0047-material-4-795a4e39692a0e0c,P0047,F0047,local_pdf_text_observation,,4,4,,,,,795a4e39692a0e0cf0f09c365005f1129f8e0e6895bd9416872e89964d421fdd,regex:material,E0,0.42,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0048-polarization-1-1ca4e1ec5fb372f7,P0048,F0048,local_pdf_text_observation,,1,1,,,,,1ca4e1ec5fb372f78c264004a9ea0f80c5f6c909bdc43fde0f40a3bc64ce9b08,regex:polarization,E0,0.46,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0048-q_factor-2-0d923e8524085635,P0048,F0048,local_pdf_text_observation,,2,2,,,,,0d923e85240856353002f3fce5cc345e6c2c19406e1b041f7279c7bef4be4ee6,regex:q_factor,E0,0.62,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0048-polarization-2-3b45e85d76c3ee93,P0048,F0048,local_pdf_text_observation,,2,2,,,,,3b45e85d76c3ee93535ccbf48f4a110be85214b85a76cd00683420094aade3c0,regex:polarization,E0,0.46,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0048-polarization-2-1d37d4dc40dc9af7,P0048,F0048,local_pdf_text_observation,,2,2,,,,,1d37d4dc40dc9af7d7b8f09c7547be3017df782e5546ab80028421d4894542f7,regex:polarization,E0,0.46,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0048-polarization-2-4be21612ed4a6b15,P0048,F0048,local_pdf_text_observation,,2,2,,,,,4be21612ed4a6b15fb9cd7eba847790219c28965b4bc55166c943135d29540f4,regex:polarization,E0,0.46,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0048-polarization-2-fd0945fffec03d7e,P0048,F0048,local_pdf_text_observation,,2,2,,,,,fd0945fffec03d7eb56ea482aed381982a487527d8c6386852853c7328699fa4,regex:polarization,E0,0.46,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0048-polarization-2-95099eacb974a247,P0048,F0048,local_pdf_text_observation,,2,2,,,,,95099eacb974a247760f5270651488c713716ffa479a9ff1e88073eeea7dca9e,regex:polarization,E0,0.46,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0048-polarization-2-e96266c8fc1c2acb,P0048,F0048,local_pdf_text_observation,,2,2,,,,,e96266c8fc1c2acba78efb6e5086bbdb0d29953f6b72c59a7200c27d585d9539,regex:polarization,E0,0.46,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0048-polarization-2-063d21fc38b9706f,P0048,F0048,local_pdf_text_observation,,2,2,,,,,063d21fc38b9706f60b5928ae189daec8b8099331221c8869893834f4e169c4e,regex:polarization,E0,0.46,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0048-material-4-1a488e41297ad845,P0048,F0048,local_pdf_text_observation,,4,4,,,,,1a488e41297ad845f3dc0852e5df995a2b901b5a80fc6eec223c9d68822f3a78,regex:material,E0,0.42,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0048-material-4-0d1ec08038b0abb5,P0048,F0048,local_pdf_text_observation,,4,4,,,,,0d1ec08038b0abb5ee13c91bfd3a6fdfed2b29de92265a506664b1922d25c5d6,regex:material,E0,0.42,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0048-material-4-c83e4ee82bcba9a1,P0048,F0048,local_pdf_text_observation,,4,4,,,,,c83e4ee82bcba9a156cf14cf0aa60a043af553d0f7b9ad432493010086ec99a5,regex:material,E0,0.42,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0048-material-4-ff674e2b2ed38df2,P0048,F0048,local_pdf_text_observation,,4,4,,,,,ff674e2b2ed38df22c13d07a97235074f568fb0c9bc5285d9df8e284f372099b,regex:material,E0,0.42,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0048-material-4-f5fde34f3b613941,P0048,F0048,local_pdf_text_observation,,4,4,,,,,f5fde34f3b61394131b8b345fcae6453e0c242833592c43d8a801fe1c0749b61,regex:material,E0,0.42,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0049-material-1-bcf940a8c47999fb,P0049,F0049,local_pdf_text_observation,,1,1,,,,,bcf940a8c47999fbf344f824cec60eb991cd33afb1428224501a91bf1d4c94e4,regex:material,E0,0.42,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0049-material-1-3ce3605647f323d4,P0049,F0049,local_pdf_text_observation,,1,1,,,,,3ce3605647f323d4b80bcdf26e6e48c4172beecb13aa42218db5e5ae427fdd2e,regex:material,E0,0.42,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0049-material-1-f9a846aaa550e7ab,P0049,F0049,local_pdf_text_observation,,1,1,,,,,f9a846aaa550e7ab6b4c6667422ed57b73930d44b00756191384f88750939f10,regex:material,E0,0.42,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0049-material-1-8d7170afaaf44d9a,P0049,F0049,local_pdf_text_observation,,1,1,,,,,8d7170afaaf44d9abfd511811ca7b4d6658a4f34f5b2040270dec1d1a6c4d6a7,regex:material,E0,0.42,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0049-spectrum-1-8fc4f60da9b2f21d,P0049,F0049,local_pdf_text_observation,,1,1,,,,,8fc4f60da9b2f21d0c3ebddf9b5c91a904c0580d61889b43e84f478856fef1c0,regex:spectrum,E0,0.48,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
E-OBS-P0049-spectrum-1-f988790953fd6365,P0049,F0049,local_pdf_text_observation,,1,1,,,,,f988790953fd6365c36147b48b6c826e216dcfa6d15072d50a731dbe59a03a3c,regex:spectrum,E0,0.48,candidate_needs_review,2026-05-16 10:44:27,Automatically extracted observation candidate. Verify against PDF before using as fact.
