observation_id,paper_id,external_id,file_id,observation_group,observation_type,quantity_name,value_text,value_numeric,unit,material,structure_name,wavelength_nm,frequency_thz,q_factor,fano_q,source_kind,source_url,page,figure,panel,table_no,evidence_id,extraction_method,verification_status,curation_status,confidence,notes
OBS-P0045-q_factor-5-727a53f68b6be395,P0045,,F0045,resonance,q_factor,Q factor,1,1.0,,,,,,1.0,,local_pdf_text,,5,,,,E-OBS-P0045-q_factor-5-727a53f68b6be395,regex:q_factor,candidate_needs_review,review_queue,0.62,Candidate physical observation from PDF text; not yet human verified.
OBS-P0045-q_factor-5-41bfe3632323d4fa,P0045,,F0045,resonance,q_factor,Q factor,4,4.0,,,,,,4.0,,local_pdf_text,,5,,,,E-OBS-P0045-q_factor-5-41bfe3632323d4fa,regex:q_factor,candidate_needs_review,review_queue,0.62,Candidate physical observation from PDF text; not yet human verified.
OBS-P0045-q_factor-6-2c8a392da1f11a33,P0045,,F0045,resonance,q_factor,Q factor,0,0.0,,,,,,0.0,,local_pdf_text,,6,,,,E-OBS-P0045-q_factor-6-2c8a392da1f11a33,regex:q_factor,candidate_needs_review,review_queue,0.62,Candidate physical observation from PDF text; not yet human verified.
OBS-P0046-material-1-2f677efc9b942f6e,P0046,,F0046,material,material,material,AlxGa1,1.0,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0046-material-1-2f677efc9b942f6e,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0046-band_structure-2-1fe8db1625399d6d,P0046,,F0046,band,band_structure,band structure,dispersion,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0046-band_structure-2-1fe8db1625399d6d,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0046-material-3-7a325fbbb562766d,P0046,,F0046,material,material,material,GaAs,,,,,,,,,local_pdf_text,,3,,,,E-OBS-P0046-material-3-7a325fbbb562766d,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0046-band_structure-3-12ff834064dcf48e,P0046,,F0046,band,band_structure,band structure,dispersion,,,,,,,,,local_pdf_text,,3,,,,E-OBS-P0046-band_structure-3-12ff834064dcf48e,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0046-band_structure-3-df78ced4a317b743,P0046,,F0046,band,band_structure,band structure,dispersion,,,,,,,,,local_pdf_text,,3,,,,E-OBS-P0046-band_structure-3-df78ced4a317b743,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0046-band_structure-3-649fb64ea9d0f840,P0046,,F0046,band,band_structure,band structure,Dispersion,,,,,,,,,local_pdf_text,,3,,,,E-OBS-P0046-band_structure-3-649fb64ea9d0f840,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0046-material-4-6044f48ae4423053,P0046,,F0046,material,material,material,dielectric,,,,,,,,,local_pdf_text,,4,,,,E-OBS-P0046-material-4-6044f48ae4423053,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0046-polarization-4-b6b53f3a9334db11,P0046,,F0046,polarization,polarization,polarization/topology,polarization,,,,,,,,,local_pdf_text,,4,,,,E-OBS-P0046-polarization-4-b6b53f3a9334db11,regex:polarization,candidate_needs_review,review_queue,0.46,Candidate physical observation from PDF text; not yet human verified.
OBS-P0046-polarization-4-dafdb1fc50034708,P0046,,F0046,polarization,polarization,polarization/topology,polarization,,,,,,,,,local_pdf_text,,4,,,,E-OBS-P0046-polarization-4-dafdb1fc50034708,regex:polarization,candidate_needs_review,review_queue,0.46,Candidate physical observation from PDF text; not yet human verified.
OBS-P0046-wavelength-6-d84a54228c78d88b,P0046,,F0046,resonance,wavelength,resonance wavelength,396.6,396.6,nm,,,396.6,,,,local_pdf_text,,6,,,,E-OBS-P0046-wavelength-6-d84a54228c78d88b,regex:wavelength,candidate_needs_review,review_queue,0.6,Candidate physical observation from PDF text; not yet human verified.
OBS-P0046-material-7-05ae0c2cc047e951,P0046,,F0046,material,material,material,GaAs,,,,,,,,,local_pdf_text,,7,,,,E-OBS-P0046-material-7-05ae0c2cc047e951,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0046-band_structure-8-bcb7f67bd2158f70,P0046,,F0046,band,band_structure,band structure,dispersion,,,,,,,,,local_pdf_text,,8,,,,E-OBS-P0046-band_structure-8-bcb7f67bd2158f70,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0047-k_space-1-3354930bed6aafab,P0047,,F0047,kspace,k_space,k-space / momentum-space,momentum space,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0047-k_space-1-3354930bed6aafab,regex:k_space,candidate_needs_review,review_queue,0.5,Candidate physical observation from PDF text; not yet human verified.
OBS-P0047-band_structure-1-a890365c86a28011,P0047,,F0047,band,band_structure,band structure,radiation continuum,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0047-band_structure-1-a890365c86a28011,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0047-polarization-1-1dc26248779f9756,P0047,,F0047,polarization,polarization,polarization/topology,chiral,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0047-polarization-1-1dc26248779f9756,regex:polarization,candidate_needs_review,review_queue,0.46,Candidate physical observation from PDF text; not yet human verified.
OBS-P0047-band_structure-3-327459152fca4898,P0047,,F0047,band,band_structure,band structure,band structure,,,,,,,,,local_pdf_text,,3,,,,E-OBS-P0047-band_structure-3-327459152fca4898,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0047-material-4-795a4e39692a0e0c,P0047,,F0047,material,material,material,dielectric,,,,,,,,,local_pdf_text,,4,,,,E-OBS-P0047-material-4-795a4e39692a0e0c,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0048-polarization-1-1ca4e1ec5fb372f7,P0048,,F0048,polarization,polarization,polarization/topology,polarization,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0048-polarization-1-1ca4e1ec5fb372f7,regex:polarization,candidate_needs_review,review_queue,0.46,Candidate physical observation from PDF text; not yet human verified.
OBS-P0048-q_factor-2-0d923e8524085635,P0048,,F0048,resonance,q_factor,Q factor,2,2.0,,,,,,2.0,,local_pdf_text,,2,,,,E-OBS-P0048-q_factor-2-0d923e8524085635,regex:q_factor,candidate_needs_review,review_queue,0.62,Candidate physical observation from PDF text; not yet human verified.
OBS-P0048-polarization-2-3b45e85d76c3ee93,P0048,,F0048,polarization,polarization,polarization/topology,polarization,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0048-polarization-2-3b45e85d76c3ee93,regex:polarization,candidate_needs_review,review_queue,0.46,Candidate physical observation from PDF text; not yet human verified.
OBS-P0048-polarization-2-1d37d4dc40dc9af7,P0048,,F0048,polarization,polarization,polarization/topology,polarization,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0048-polarization-2-1d37d4dc40dc9af7,regex:polarization,candidate_needs_review,review_queue,0.46,Candidate physical observation from PDF text; not yet human verified.
OBS-P0048-polarization-2-4be21612ed4a6b15,P0048,,F0048,polarization,polarization,polarization/topology,polarization,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0048-polarization-2-4be21612ed4a6b15,regex:polarization,candidate_needs_review,review_queue,0.46,Candidate physical observation from PDF text; not yet human verified.
OBS-P0048-polarization-2-fd0945fffec03d7e,P0048,,F0048,polarization,polarization,polarization/topology,polarization,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0048-polarization-2-fd0945fffec03d7e,regex:polarization,candidate_needs_review,review_queue,0.46,Candidate physical observation from PDF text; not yet human verified.
OBS-P0048-polarization-2-95099eacb974a247,P0048,,F0048,polarization,polarization,polarization/topology,polarization,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0048-polarization-2-95099eacb974a247,regex:polarization,candidate_needs_review,review_queue,0.46,Candidate physical observation from PDF text; not yet human verified.
OBS-P0048-polarization-2-e96266c8fc1c2acb,P0048,,F0048,polarization,polarization,polarization/topology,polarization,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0048-polarization-2-e96266c8fc1c2acb,regex:polarization,candidate_needs_review,review_queue,0.46,Candidate physical observation from PDF text; not yet human verified.
OBS-P0048-polarization-2-063d21fc38b9706f,P0048,,F0048,polarization,polarization,polarization/topology,polarization,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0048-polarization-2-063d21fc38b9706f,regex:polarization,candidate_needs_review,review_queue,0.46,Candidate physical observation from PDF text; not yet human verified.
OBS-P0048-material-4-1a488e41297ad845,P0048,,F0048,material,material,material,sin,,,,,,,,,local_pdf_text,,4,,,,E-OBS-P0048-material-4-1a488e41297ad845,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0048-material-4-0d1ec08038b0abb5,P0048,,F0048,material,material,material,sin,,,,,,,,,local_pdf_text,,4,,,,E-OBS-P0048-material-4-0d1ec08038b0abb5,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0048-material-4-c83e4ee82bcba9a1,P0048,,F0048,material,material,material,sin,,,,,,,,,local_pdf_text,,4,,,,E-OBS-P0048-material-4-c83e4ee82bcba9a1,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0048-material-4-ff674e2b2ed38df2,P0048,,F0048,material,material,material,sin,,,,,,,,,local_pdf_text,,4,,,,E-OBS-P0048-material-4-ff674e2b2ed38df2,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0048-material-4-f5fde34f3b613941,P0048,,F0048,material,material,material,sin,,,,,,,,,local_pdf_text,,4,,,,E-OBS-P0048-material-4-f5fde34f3b613941,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0049-material-1-bcf940a8c47999fb,P0049,,F0049,material,material,material,dielectric,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0049-material-1-bcf940a8c47999fb,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0049-material-1-3ce3605647f323d4,P0049,,F0049,material,material,material,dielectric,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0049-material-1-3ce3605647f323d4,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0049-material-1-f9a846aaa550e7ab,P0049,,F0049,material,material,material,dielectric,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0049-material-1-f9a846aaa550e7ab,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0049-material-1-8d7170afaaf44d9a,P0049,,F0049,material,material,material,silicon,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0049-material-1-8d7170afaaf44d9a,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0049-spectrum-1-8fc4f60da9b2f21d,P0049,,F0049,spectrum,spectrum,spectrum,reflectance,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0049-spectrum-1-8fc4f60da9b2f21d,regex:spectrum,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0049-spectrum-1-f988790953fd6365,P0049,,F0049,spectrum,spectrum,spectrum,transmittance,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0049-spectrum-1-f988790953fd6365,regex:spectrum,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0049-polarization-1-d819b19d02c067ce,P0049,,F0049,polarization,polarization,polarization/topology,polarization,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0049-polarization-1-d819b19d02c067ce,regex:polarization,candidate_needs_review,review_queue,0.46,Candidate physical observation from PDF text; not yet human verified.
OBS-P0049-material-2-3181bb4fbe9dde69,P0049,,F0049,material,material,material,Si,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0049-material-2-3181bb4fbe9dde69,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0049-spectrum-2-9a237b7209ccb5b8,P0049,,F0049,spectrum,spectrum,spectrum,transmittance,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0049-spectrum-2-9a237b7209ccb5b8,regex:spectrum,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0049-q_factor-3-7a7bcae10a5654d2,P0049,,F0049,resonance,q_factor,Q factor,"104,",104.0,,,,,,104.0,,local_pdf_text,,3,,,,E-OBS-P0049-q_factor-3-7a7bcae10a5654d2,regex:q_factor,candidate_needs_review,review_queue,0.62,Candidate physical observation from PDF text; not yet human verified.
OBS-P0049-material-3-bdd7eb546c705c4b,P0049,,F0049,material,material,material,Si,,,,,,,,,local_pdf_text,,3,,,,E-OBS-P0049-material-3-bdd7eb546c705c4b,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0049-band_structure-3-9970f41d44bb3d6d,P0049,,F0049,band,band_structure,band structure,dispersion,,,,,,,,,local_pdf_text,,3,,,,E-OBS-P0049-band_structure-3-9970f41d44bb3d6d,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0049-band_structure-3-c72b35493e464ede,P0049,,F0049,band,band_structure,band structure,dispersion,,,,,,,,,local_pdf_text,,3,,,,E-OBS-P0049-band_structure-3-c72b35493e464ede,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
OBS-P0049-material-4-7e329728b1b0fb86,P0049,,F0049,material,material,material,dielectric,,,,,,,,,local_pdf_text,,4,,,,E-OBS-P0049-material-4-7e329728b1b0fb86,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0050-material-1-0c1e6936dab97fee,P0050,,F0050,material,material,material,dielectric,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0050-material-1-0c1e6936dab97fee,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0050-material-1-3b86cb0e55adf8f5,P0050,,F0050,material,material,material,dielectric,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0050-material-1-3b86cb0e55adf8f5,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0050-material-1-27d6b0d49fce8c74,P0050,,F0050,material,material,material,silicon,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0050-material-1-27d6b0d49fce8c74,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0050-material-1-324d1aef5aa6bab8,P0050,,F0050,material,material,material,silicon,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0050-material-1-324d1aef5aa6bab8,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0050-material-1-4c8a7fa91dfef3f1,P0050,,F0050,material,material,material,dielectric,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0050-material-1-4c8a7fa91dfef3f1,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0050-material-1-36e625130b7401c4,P0050,,F0050,material,material,material,silicon,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0050-material-1-36e625130b7401c4,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0050-material-1-e88ca519ddb2685b,P0050,,F0050,material,material,material,silicon,,,,,,,,,local_pdf_text,,1,,,,E-OBS-P0050-material-1-e88ca519ddb2685b,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0050-material-2-e83be0b6c8554719,P0050,,F0050,material,material,material,silicon,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0050-material-2-e83be0b6c8554719,regex:material,candidate_needs_review,review_queue,0.42,Candidate physical observation from PDF text; not yet human verified.
OBS-P0050-band_structure-2-3a20f3d64199c771,P0050,,F0050,band,band_structure,band structure,radiation continuum,,,,,,,,,local_pdf_text,,2,,,,E-OBS-P0050-band_structure-2-3a20f3d64199c771,regex:band_structure,candidate_needs_review,review_queue,0.48,Candidate physical observation from PDF text; not yet human verified.
